"bvs_job_id","SECONDS","job_option_id","request_entered_timestamp","requester_uuid","start_date","end_date","QUERY_RANGE_HOURS","caid","requester_firm_id","requester_account_id","hits"
"Results for query:","select J.bvs_job_id, T.SECONDS, O.job_option_id,
J.request_entered_timestamp, J.requester_uuid, J.start_date, J.end_date, 
TIMESTAMPDIFF(HOUR, J.start_date, J.end_date) as
QUERY_RANGE_HOURS,
J.caid, J.requester_firm_id, J.requester_account_id, J.hits
from bvs_client_jobs J, bvs_client_jobs_options 
O,
(

select bvs_job_id, TIMESTAMPDIFF(SECOND, min(timestamp), max(timestamp)) as 
SECONDS
from bvsm_job_state_history
where new_state in ('processing', 'secomplete') and
bvs_job_id in
(
select bvs_job_id from
(
select HH.bvs_job_id as bvs_job_id, HH.new_state as new_state, count(*) as 
Total from
bvsm_job_state_history HH, bvs_client_jobs_options OO
WHERE HH.bvs_job_id = OO.bvs_job_id
and HH.new_state in ('processing', 'secomplete')
and OO.job_option_id IN (4,7,33,34,5,6,7,8,12,18,23,28,36,43,48,51)
group by HH.bvs_job_id, HH.new_state having count(*) = 1
) JobIDWithUniqueStates
group by bvs_job_id having count(*) = 2
)
"V2XX58617C50A4270E00013E","4","5","2021-10-29 19:50:58","30741868","2018-07-25 00:00:00","2018-08-23 23:59:59","719","71511","150616","30302191","784"
"V2XX58617C50A4270E00013F","3","5","2021-10-29 19:50:58","30741868","2018-08-24 00:00:00","2018-09-22 23:59:59","719","71511","150616","30302191","773"
"V2XX58617C50A4270E000140","3","5","2021-10-29 19:50:58","30741868","2018-09-23 00:00:00","2018-10-22 23:59:59","719","71511","150616","30302191","893"
"V2XX58617C50A4270E000141","5","5","2021-10-29 19:50:58","30741868","2018-10-23 00:00:00","2018-11-21 23:59:59","719","71511","150616","30302191","1063"
"V2XX58617C50A4270E000142","3","5","2021-10-29 19:50:58","30741868","2018-11-22 00:00:00","2018-12-21 23:59:59","719","71511","150616","30302191","878"
"V2XX58617C50A4270E000143","4","5","2021-10-29 19:50:58","30741868","2018-12-22 00:00:00","2019-01-20 23:59:59","719","71511","150616","30302191","667"
"V2XX58617C50A4270E000144","3","5","2021-10-29 19:50:58","30741868","2019-01-21 00:00:00","2019-02-19 23:59:59","719","71511","150616","30302191","741"
"V2XX58617C50A4270E000145","3","5","2021-10-29 19:50:58","30741868","2019-02-20 00:00:00","2019-03-21 23:59:59","719","71511","150616","30302191","903"
"V2XX58617C50A4270E000146","4","5","2021-10-29 19:50:58","30741868","2019-03-22 00:00:00","2019-04-20 23:59:59","719","71511","150616","30302191","861"
"V2XX58617C50A4270E000147","3","5","2021-10-29 19:50:58","30741868","2019-04-21 00:00:00","2019-05-20 23:59:59","719","71511","150616","30302191","863"
"V2XX58617C50A4270E000148","4","5","2021-10-29 19:50:58","30741868","2019-05-21 00:00:00","2019-06-19 23:59:59","719","71511","150616","30302191","731"
"V2XX58617C50A4270E000149","4","5","2021-10-29 19:50:58","30741868","2019-06-20 00:00:00","2019-07-19 23:59:59","719","71511","150616","30302191","899"
"V2XX58617C50A4270E00014A","3","5","2021-10-29 19:50:58","30741868","2019-07-20 00:00:00","2019-08-18 23:59:59","719","71511","150616","30302191","882"
"V2XX58617C50A4270E00014B","4","5","2021-10-29 19:50:58","30741868","2019-08-19 00:00:00","2019-09-17 23:59:59","719","71511","150616","30302191","952"
"V2XX58617C50A4270E00014C","3","5","2021-10-29 19:50:58","30741868","2019-09-18 00:00:00","2019-10-17 23:59:59","719","71511","150616","30302191","1038"
"V2XX58617C50A4270E00014D","3","5","2021-10-29 19:50:58","30741868","2019-10-18 00:00:00","2019-11-16 23:59:59","719","71511","150616","30302191","996"
"V2XX58617C50A4270E00014E","3","5","2021-10-29 19:50:58","30741868","2019-11-17 00:00:00","2019-12-16 23:59:59","719","71511","150616","30302191","1068"
"V2XX58617C50A4270E00014F","3","5","2021-10-29 19:50:58","30741868","2019-12-17 00:00:00","2020-01-15 23:59:59","719","71511","150616","30302191","541"
"V2XX58617C50A4270E000150","3","5","2021-10-29 19:50:58","30741868","2020-01-16 00:00:00","2020-02-14 23:59:59","719","71511","150616","30302191","850"
"V2XX58617C50A4270E000151","4","5","2021-10-29 19:50:58","30741868","2020-02-15 00:00:00","2020-03-15 23:59:59","719","71511","150616","30302191","1107"
"V2XX58617C50A4270E000152","3","5","2021-10-29 19:50:58","30741868","2020-03-16 00:00:00","2020-04-14 23:59:59","719","71511","150616","30302191","1117"
"V2XX58617C50A4270E000153","4","5","2021-10-29 19:50:58","30741868","2020-04-15 00:00:00","2020-05-14 23:59:59","719","71511","150616","30302191","1397"
"V2XX58617C50A4270E000154","4","5","2021-10-29 19:50:58","30741868","2020-05-15 00:00:00","2020-06-13 23:59:59","719","71511","150616","30302191","1331"
"V2XX58617C50A4270E000155","4","5","2021-10-29 19:50:58","30741868","2020-06-14 00:00:00","2020-07-13 23:59:59","719","71511","150616","30302191","1078"
"V2XX58617C50A4270E000156","4","5","2021-10-29 19:50:58","30741868","2020-07-14 00:00:00","2020-08-12 23:59:59","719","71511","150616","30302191","1015"
"V2XX58617C50A4270E000157","5","5","2021-10-29 19:50:58","30741868","2020-08-13 00:00:00","2020-09-11 23:59:59","719","71511","150616","30302191","1098"
"V2XX58617C50A4270E000158","5","5","2021-10-29 19:50:58","30741868","2020-09-12 00:00:00","2020-10-11 23:59:59","719","71511","150616","30302191","958"
"V2XX58617C50A4270E000159","5","5","2021-10-29 19:50:58","30741868","2020-10-12 00:00:00","2020-11-10 23:59:59","719","71511","150616","30302191","1387"
"V2XX58617C50A4270E00015A","4","5","2021-10-29 19:50:58","30741868","2020-11-11 00:00:00","2020-12-10 23:59:59","719","71511","150616","30302191","1111"
"V2XX58617C50A4270E00015B","4","5","2021-10-29 19:50:58","30741868","2020-12-11 00:00:00","2021-01-09 23:59:59","719","71511","150616","30302191","975"
"V2XX58617C50A4270E00015C","4","5","2021-10-29 19:50:58","30741868","2021-01-10 00:00:00","2021-02-08 23:59:59","719","71511","150616","30302191","1047"
"V2XX58617C50A4270E00015D","7","5","2021-10-29 19:50:58","30741868","2021-02-09 00:00:00","2021-03-10 23:59:59","719","71511","150616","30302191","1139"
"V2XX58617C50A4270E00015E","4","5","2021-10-29 19:50:58","30741868","2021-03-11 00:00:00","2021-04-09 23:59:59","719","71511","150616","30302191","707"
"V2XX58617C50A4270E00015F","7","5","2021-10-29 19:50:58","30741868","2021-04-10 00:00:00","2021-05-09 23:59:59","719","71511","150616","30302191","623"
"V2XX58617C50A4270E000160","3","5","2021-10-29 19:50:58","30741868","2021-05-10 00:00:00","2021-06-08 23:59:59","719","71511","150616","30302191","457"
"V2XX58617C50A4270E000161","2","5","2021-10-29 19:50:58","30741868","2021-06-09 00:00:00","2021-07-08 23:59:59","719","71511","150616","30302191","316"
"V2XX58617C50A4270E000162","2","5","2021-10-29 19:50:58","30741868","2021-07-09 00:00:00","2021-07-31 23:59:59","551","71511","150616","30302191","172"
"V2XX58617C50E639DA000026","259","4","2021-10-29 19:52:06","30868659","2021-09-15 04:00:00","2021-09-16 04:00:59","24","2147483647","954424","30238637","238"
"V2XX58617C50E6385D000096","123","7","2021-10-29 19:52:06","30868659","2021-09-15 04:00:00","2021-09-16 04:00:59","24","2147483647","954424","30238637","196"
"V2XX58617C5107385F00006B","375","4","2021-10-29 19:52:39","30741868","2017-01-01 00:00:00","2017-01-30 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F00006C","87","4","2021-10-29 19:52:39","30741868","2017-01-31 00:00:00","2017-03-01 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F00006D","374","4","2021-10-29 19:52:39","30741868","2017-03-02 00:00:00","2017-03-31 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F00006E","669","4","2021-10-29 19:52:39","30741868","2017-04-01 00:00:00","2017-04-30 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F00006F","391","4","2021-10-29 19:52:39","30741868","2017-05-01 00:00:00","2017-05-30 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F000070","427","4","2021-10-29 19:52:39","30741868","2017-05-31 00:00:00","2017-06-29 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F000071","64","4","2021-10-29 19:52:39","30741868","2017-06-30 00:00:00","2017-07-29 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5107385F000072","369","4","2021-10-29 19:52:39","30741868","2017-07-30 00:00:00","2017-08-28 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000073","418","4","2021-10-29 19:52:39","30741868","2017-08-29 00:00:00","2017-09-27 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000074","70","4","2021-10-29 19:52:39","30741868","2017-09-28 00:00:00","2017-10-27 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000075","763","4","2021-10-29 19:52:39","30741868","2017-10-28 00:00:00","2017-11-26 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000076","390","4","2021-10-29 19:52:39","30741868","2017-11-27 00:00:00","2017-12-26 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000077","401","4","2021-10-29 19:52:39","30741868","2017-12-27 00:00:00","2018-01-25 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000078","381","4","2021-10-29 19:52:39","30741868","2018-01-26 00:00:00","2018-02-24 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000079","340","4","2021-10-29 19:52:39","30741868","2018-02-25 00:00:00","2018-03-26 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F00007A","320","4","2021-10-29 19:52:39","30741868","2018-03-27 00:00:00","2018-04-25 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F00007B","342","4","2021-10-29 19:52:39","30741868","2018-04-26 00:00:00","2018-05-25 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F00007C","312","4","2021-10-29 19:52:39","30741868","2018-05-26 00:00:00","2018-06-24 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F00007D","50","4","2021-10-29 19:52:39","30741868","2018-06-25 00:00:00","2018-07-24 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F00007E","649","4","2021-10-29 19:52:39","30741868","2018-07-25 00:00:00","2018-08-23 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F00007F","321","4","2021-10-29 19:52:39","30741868","2018-08-24 00:00:00","2018-09-22 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5108385F000080","648","4","2021-10-29 19:52:39","30741868","2018-09-23 00:00:00","2018-10-22 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000081","353","4","2021-10-29 19:52:39","30741868","2018-10-23 00:00:00","2018-11-21 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000082","332","4","2021-10-29 19:52:39","30741868","2018-11-22 00:00:00","2018-12-21 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000083","60","4","2021-10-29 19:52:39","30741868","2018-12-22 00:00:00","2019-01-20 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000084","81","4","2021-10-29 19:52:39","30741868","2019-01-21 00:00:00","2019-02-19 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000085","331","4","2021-10-29 19:52:39","30741868","2019-02-20 00:00:00","2019-03-21 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000086","356","4","2021-10-29 19:52:39","30741868","2019-03-22 00:00:00","2019-04-20 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000087","68","4","2021-10-29 19:52:39","30741868","2019-04-21 00:00:00","2019-05-20 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000088","389","4","2021-10-29 19:52:39","30741868","2019-05-21 00:00:00","2019-06-19 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F000089","304","4","2021-10-29 19:52:39","30741868","2019-06-20 00:00:00","2019-07-19 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F00008A","391","4","2021-10-29 19:52:39","30741868","2019-07-20 00:00:00","2019-08-18 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F00008B","394","4","2021-10-29 19:52:39","30741868","2019-08-19 00:00:00","2019-09-17 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F00008C","70","4","2021-10-29 19:52:39","30741868","2019-09-18 00:00:00","2019-10-17 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C5109385F00008D","667","4","2021-10-29 19:52:39","30741868","2019-10-18 00:00:00","2019-11-16 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F00008E","57","4","2021-10-29 19:52:39","30741868","2019-11-17 00:00:00","2019-12-16 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F00008F","327","4","2021-10-29 19:52:39","30741868","2019-12-17 00:00:00","2020-01-15 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000090","401","4","2021-10-29 19:52:39","30741868","2020-01-16 00:00:00","2020-02-14 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000091","357","4","2021-10-29 19:52:39","30741868","2020-02-15 00:00:00","2020-03-15 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000092","412","4","2021-10-29 19:52:39","30741868","2020-03-16 00:00:00","2020-04-14 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000093","685","4","2021-10-29 19:52:39","30741868","2020-04-15 00:00:00","2020-05-14 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000094","97","4","2021-10-29 19:52:39","30741868","2020-05-15 00:00:00","2020-06-13 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000095","385","4","2021-10-29 19:52:39","30741868","2020-06-14 00:00:00","2020-07-13 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000096","402","4","2021-10-29 19:52:39","30741868","2020-07-14 00:00:00","2020-08-12 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000097","417","4","2021-10-29 19:52:39","30741868","2020-08-13 00:00:00","2020-09-11 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000098","413","4","2021-10-29 19:52:39","30741868","2020-09-12 00:00:00","2020-10-11 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F000099","699","4","2021-10-29 19:52:39","30741868","2020-10-12 00:00:00","2020-11-10 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F00009A","72","4","2021-10-29 19:52:39","30741868","2020-11-11 00:00:00","2020-12-10 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510A385F00009B","408","4","2021-10-29 19:52:39","30741868","2020-12-11 00:00:00","2021-01-09 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F00009C","409","4","2021-10-29 19:52:39","30741868","2021-01-10 00:00:00","2021-02-08 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F00009D","780","4","2021-10-29 19:52:39","30741868","2021-02-09 00:00:00","2021-03-10 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F00009E","382","4","2021-10-29 19:52:39","30741868","2021-03-11 00:00:00","2021-04-09 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F00009F","122","4","2021-10-29 19:52:39","30741868","2021-04-10 00:00:00","2021-05-09 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F0000A0","403","4","2021-10-29 19:52:39","30741868","2021-05-10 00:00:00","2021-06-08 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F0000A1","418","4","2021-10-29 19:52:39","30741868","2021-06-09 00:00:00","2021-07-08 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B385F0000A2","660","4","2021-10-29 19:52:39","30741868","2021-07-09 00:00:00","2021-07-31 23:59:59","551","71511","150616","30302191","0"
"V2XX58617C510B270C00007C","879","7","2021-10-29 19:52:39","30741868","2017-01-01 00:00:00","2017-07-07 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C00007D","465","7","2021-10-29 19:52:39","30741868","2017-07-08 00:00:00","2018-01-11 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C00007E","730","7","2021-10-29 19:52:39","30741868","2018-01-12 00:00:00","2018-07-18 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C00007F","1091","7","2021-10-29 19:52:39","30741868","2018-07-19 00:00:00","2019-01-22 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C000080","913","7","2021-10-29 19:52:39","30741868","2019-01-23 00:00:00","2019-07-29 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C000081","1160","7","2021-10-29 19:52:39","30741868","2019-07-30 00:00:00","2020-02-02 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C000082","844","7","2021-10-29 19:52:39","30741868","2020-02-03 00:00:00","2020-08-08 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C000083","1091","7","2021-10-29 19:52:39","30741868","2020-08-09 00:00:00","2021-02-12 23:59:59","4511","71511","150616","30302191","0"
"V2XX58617C510B270C000084","948","7","2021-10-29 19:52:39","30741868","2021-02-13 00:00:00","2021-07-31 23:59:59","4055","71511","150616","30302191","0"
"V2XX58617C510B520E000074","3","5","2021-10-29 19:52:39","30741868","2017-01-01 00:00:00","2017-01-30 23:59:59","719","71511","150616","30302191","412"
"V2XX58617C510B520E000075","3","5","2021-10-29 19:52:39","30741868","2017-01-31 00:00:00","2017-03-01 23:59:59","719","71511","150616","30302191","628"
"V2XX58617C510B520E000076","4","5","2021-10-29 19:52:39","30741868","2017-03-02 00:00:00","2017-03-31 23:59:59","719","71511","150616","30302191","485"
"V2XX58617C510B520E000077","3","5","2021-10-29 19:52:39","30741868","2017-04-01 00:00:00","2017-04-30 23:59:59","719","71511","150616","30302191","207"
"V2XX58617C510B520E000078","3","5","2021-10-29 19:52:39","30741868","2017-05-01 00:00:00","2017-05-30 23:59:59","719","71511","150616","30302191","50"
"V2XX58617C510B520E000079","3","5","2021-10-29 19:52:39","30741868","2017-05-31 00:00:00","2017-06-29 23:59:59","719","71511","150616","30302191","39"
"V2XX58617C510B520E00007A","3","5","2021-10-29 19:52:39","30741868","2017-06-30 00:00:00","2017-07-29 23:59:59","719","71511","150616","30302191","26"
"V2XX58617C510B520E00007B","3","5","2021-10-29 19:52:39","30741868","2017-07-30 00:00:00","2017-08-28 23:59:59","719","71511","150616","30302191","20"
"V2XX58617C510B520E00007C","5","5","2021-10-29 19:52:39","30741868","2017-08-29 00:00:00","2017-09-27 23:59:59","719","71511","150616","30302191","17"
"V2XX58617C510B520E00007D","1","5","2021-10-29 19:52:39","30741868","2017-09-28 00:00:00","2017-10-27 23:59:59","719","71511","150616","30302191","6"
"V2XX58617C510B520E00007E","2","5","2021-10-29 19:52:39","30741868","2017-10-28 00:00:00","2017-11-26 23:59:59","719","71511","150616","30302191","8"
"V2XX58617C510B520E00007F","2","5","2021-10-29 19:52:39","30741868","2017-11-27 00:00:00","2017-12-26 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510B520E000080","2","5","2021-10-29 19:52:39","30741868","2017-12-27 00:00:00","2018-01-25 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510B520E000081","2","5","2021-10-29 19:52:39","30741868","2018-01-26 00:00:00","2018-02-24 23:59:59","719","71511","150616","30302191","3"
"V2XX58617C510C520E000082","2","5","2021-10-29 19:52:39","30741868","2018-02-25 00:00:00","2018-03-26 23:59:59","719","71511","150616","30302191","2"
"V2XX58617C510C520E000083","1","5","2021-10-29 19:52:39","30741868","2018-03-27 00:00:00","2018-04-25 23:59:59","719","71511","150616","30302191","2"
"V2XX58617C510C520E000084","4","5","2021-10-29 19:52:39","30741868","2018-04-26 00:00:00","2018-05-25 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000085","1","5","2021-10-29 19:52:39","30741868","2018-05-26 00:00:00","2018-06-24 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000086","2","5","2021-10-29 19:52:39","30741868","2018-06-25 00:00:00","2018-07-24 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510C520E000087","2","5","2021-10-29 19:52:39","30741868","2018-07-25 00:00:00","2018-08-23 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000088","2","5","2021-10-29 19:52:39","30741868","2018-08-24 00:00:00","2018-09-22 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000089","2","5","2021-10-29 19:52:39","30741868","2018-09-23 00:00:00","2018-10-22 23:59:59","719","71511","150616","30302191","4"
"V2XX58617C510C520E00008A","3","5","2021-10-29 19:52:39","30741868","2018-10-23 00:00:00","2018-11-21 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510C520E00008B","1","5","2021-10-29 19:52:39","30741868","2018-11-22 00:00:00","2018-12-21 23:59:59","719","71511","150616","30302191","2"
"V2XX58617C510C520E00008C","1","5","2021-10-29 19:52:39","30741868","2018-12-22 00:00:00","2019-01-20 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510C520E00008D","1","5","2021-10-29 19:52:39","30741868","2019-01-21 00:00:00","2019-02-19 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00008E","2","5","2021-10-29 19:52:39","30741868","2019-02-20 00:00:00","2019-03-21 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00008F","1","5","2021-10-29 19:52:39","30741868","2019-03-22 00:00:00","2019-04-20 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000090","2","5","2021-10-29 19:52:39","30741868","2019-04-21 00:00:00","2019-05-20 23:59:59","719","71511","150616","30302191","3"
"V2XX58617C510C520E000091","2","5","2021-10-29 19:52:39","30741868","2019-05-21 00:00:00","2019-06-19 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510C520E000092","2","5","2021-10-29 19:52:39","30741868","2019-06-20 00:00:00","2019-07-19 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000093","1","5","2021-10-29 19:52:39","30741868","2019-07-20 00:00:00","2019-08-18 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510C520E000094","1","5","2021-10-29 19:52:39","30741868","2019-08-19 00:00:00","2019-09-17 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000095","3","5","2021-10-29 19:52:39","30741868","2019-09-18 00:00:00","2019-10-17 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000096","2","5","2021-10-29 19:52:39","30741868","2019-10-18 00:00:00","2019-11-16 23:59:59","719","71511","150616","30302191","1"
"V2XX58617C510C520E000097","1","5","2021-10-29 19:52:39","30741868","2019-11-17 00:00:00","2019-12-16 23:59:59","719","71511","150616","30302191","2"
"V2XX58617C510C520E000098","2","5","2021-10-29 19:52:39","30741868","2019-12-17 00:00:00","2020-01-15 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E000099","2","5","2021-10-29 19:52:39","30741868","2020-01-16 00:00:00","2020-02-14 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00009A","2","5","2021-10-29 19:52:39","30741868","2020-02-15 00:00:00","2020-03-15 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00009B","2","5","2021-10-29 19:52:39","30741868","2020-03-16 00:00:00","2020-04-14 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00009C","1","5","2021-10-29 19:52:39","30741868","2020-04-15 00:00:00","2020-05-14 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00009D","1","5","2021-10-29 19:52:39","30741868","2020-05-15 00:00:00","2020-06-13 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00009E","1","5","2021-10-29 19:52:39","30741868","2020-06-14 00:00:00","2020-07-13 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E00009F","1","5","2021-10-29 19:52:39","30741868","2020-07-14 00:00:00","2020-08-12 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A0","1","5","2021-10-29 19:52:39","30741868","2020-08-13 00:00:00","2020-09-11 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A1","1","5","2021-10-29 19:52:39","30741868","2020-09-12 00:00:00","2020-10-11 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A2","2","5","2021-10-29 19:52:39","30741868","2020-10-12 00:00:00","2020-11-10 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A3","2","5","2021-10-29 19:52:39","30741868","2020-11-11 00:00:00","2020-12-10 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A4","3","5","2021-10-29 19:52:39","30741868","2020-12-11 00:00:00","2021-01-09 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A5","1","5","2021-10-29 19:52:39","30741868","2021-01-10 00:00:00","2021-02-08 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A6","1","5","2021-10-29 19:52:39","30741868","2021-02-09 00:00:00","2021-03-10 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A7","1","5","2021-10-29 19:52:39","30741868","2021-03-11 00:00:00","2021-04-09 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A8","1","5","2021-10-29 19:52:39","30741868","2021-04-10 00:00:00","2021-05-09 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000A9","2","5","2021-10-29 19:52:39","30741868","2021-05-10 00:00:00","2021-06-08 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000AA","1","5","2021-10-29 19:52:39","30741868","2021-06-09 00:00:00","2021-07-08 23:59:59","719","71511","150616","30302191","0"
"V2XX58617C510C520E0000AB","1","5","2021-10-29 19:52:39","30741868","2021-07-09 00:00:00","2021-07-31 23:59:59","551","71511","150616","30302191","0"
"V2XX58617C51B439D900002B","422","4","2021-10-29 19:55:31","8917248","2020-01-01 05:00:00","2020-01-31 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D900002C","116","4","2021-10-29 19:55:31","8917248","2020-01-31 05:00:00","2020-03-01 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D900002D","350","4","2021-10-29 19:55:31","8917248","2020-03-01 05:00:00","2020-03-31 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D900002E","346","4","2021-10-29 19:55:31","8917248","2020-03-31 05:00:00","2020-04-30 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D900002F","727","4","2021-10-29 19:55:31","8917248","2020-04-30 05:00:00","2020-05-30 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D9000030","401","4","2021-10-29 19:55:31","8917248","2020-05-30 05:00:00","2020-06-29 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D9000031","674","4","2021-10-29 19:55:31","8917248","2020-06-29 05:00:00","2020-07-29 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D9000032","103","4","2021-10-29 19:55:31","8917248","2020-07-29 05:00:00","2020-08-28 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D9000033","391","4","2021-10-29 19:55:31","8917248","2020-08-28 05:00:00","2020-09-27 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D9000034","404","4","2021-10-29 19:55:31","8917248","2020-09-27 05:00:00","2020-10-27 04:59:59","719","24805","11129","30040068","0"
"V2XX58617C51B439D9000035","394","4","2021-10-29 19:55:31","8917248","2020-10-27 05:00:00","2020-11-26 04:59:59","719","24805","11129","30040068","0"
